"BillType","BillNumber","SubjectKey","ModDate"
"A",1998,"SCH BOARDS",12/20/2023 0:00:00
"A",1999,"HUMAN SVCS",2/8/2024 0:00:00
"A",1999,"LIBRARIES",2/8/2024 0:00:00
"A",2000,"CRIM PROCED",4/8/2024 0:00:00
"A",2000,"CRIMES",4/8/2024 0:00:00
"A",2000,"MV OFFENSES",4/8/2024 0:00:00
"A",2001,"HAZ SUBSTANC",12/20/2023 0:00:00
"A",2002,"HEALTH",12/20/2023 0:00:00
"A",2002,"HEALTH INSUR",12/20/2023 0:00:00
"A",2003,"MOTOR VEHICL",12/20/2023 0:00:00
"A",2004,"CIVIL ACTION",12/20/2023 0:00:00
"A",2004,"HUMAN SVCS",12/20/2023 0:00:00
"A",2005,"CORRECTIONS",12/20/2023 0:00:00
"A",2005,"COUNTIES",12/20/2023 0:00:00
"A",2005,"PUB ASSIST",12/20/2023 0:00:00
"A  ",2006,"EMER SVCS",12/20/2023 0:00:00
"A  ",2006,"HOMELAND SEC",12/20/2023 0:00:00
"A",2007,"POLICE",12/20/2023 0:00:00
"A",2008,"HEALTH",12/20/2023 0:00:00
"A",2008,"HUMAN SVCS",12/20/2023 0:00:00
"A",2009,"TEMP DISAB",12/20/2023 0:00:00
"A",2010,"EDUC FINANCE",12/20/2023 0:00:00
"A",2010,"EDUCATION",12/20/2023 0:00:00
"A",2011,"MOTOR VEHICL",12/20/2023 0:00:00
"A",2012,"BANKING",12/20/2023 0:00:00
"A",2012,"MOTOR VEHICL",12/20/2023 0:00:00
"A  ",2013,"HEALTH",12/20/2023 0:00:00
"A  ",2013,"HEALTH INSUR",12/20/2023 0:00:00
"A  ",2014,"HEALTH",12/20/2023 0:00:00
"A  ",2015,"HEALTH",12/20/2023 0:00:00
"A",2016,"CRIM PROCED",12/20/2023 0:00:00
"A",2016,"CRIMES",12/20/2023 0:00:00
"A",2017,"PUB SAFETY",12/20/2023 0:00:00
"A",2018,"DISEASE",12/20/2023 0:00:00
"A",2018,"EMER SVCS",12/20/2023 0:00:00
"A",2019,"MOTOR VEHICL",12/20/2023 0:00:00
"A",2019,"POLICE",12/20/2023 0:00:00
"A",2020,"ED HEALTH",12/20/2023 0:00:00
"A",2020,"MENTAL HEALT",12/20/2023 0:00:00
"A",2021,"JUDICIARY",12/20/2023 0:00:00
"A",2021,"MARIJUANA",12/20/2023 0:00:00
"A",2022,"CURRICULA",12/20/2023 0:00:00
"A",2022,"SCH BOARDS",12/20/2023 0:00:00
"A",2023,"ST CONTRACTS",12/20/2023 0:00:00
"A",2023,"STATE GOVT",12/20/2023 0:00:00
"A",2027,"PUB ASSIST",12/20/2023 0:00:00
"A",2028,"HEALTH FAC",12/20/2023 0:00:00
"A",2029,"HIGHER ED",12/20/2023 0:00:00
"A",2029,"SCH BOARDS",12/20/2023 0:00:00
"A",2030,"POLICE",12/20/2023 0:00:00
"A",2031,"AUTH - LOCAL",12/20/2023 0:00:00
"A",2031,"BEACHES",12/20/2023 0:00:00
"A",2032,"DISEASE",12/20/2023 0:00:00
"A",2032,"HUMAN SVCS",12/20/2023 0:00:00
"A",2032,"PUB SAFETY",12/20/2023 0:00:00
"A",2033,"LOCAL OFFICE",12/20/2023 0:00:00
"A",2033,"WAGES",12/20/2023 0:00:00
"A",2034,"ELECTIONS",12/20/2023 0:00:00
"A",2035,"TEMP DISAB",12/20/2023 0:00:00
"A  ",2036,"CHILDREN",12/20/2023 0:00:00
"A  ",2036,"INTERNET",12/20/2023 0:00:00
"A  ",2036,"STATE DEPTS",12/20/2023 0:00:00
"A",2037,"MUNICIPALITI",12/20/2023 0:00:00
"A",2037,"PROPERTY TAX",12/20/2023 0:00:00
"A",2038,"CORPORATIONS",12/20/2023 0:00:00
"A",2038,"HEALTH INSUR",12/20/2023 0:00:00
"A",2039,"CRIM PROCED",12/20/2023 0:00:00
"A",2039,"CRIMES",12/20/2023 0:00:00
"A",2039,"DISABLED",12/20/2023 0:00:00
"A",2039,"SR CITIZENS",12/20/2023 0:00:00
"A",2040,"PERSONAL INJ",12/20/2023 0:00:00
"A",2041,"HOUSING FIN",12/20/2023 0:00:00
"A",2041,"LOCAL CONT",12/20/2023 0:00:00
"A",2041,"PROPERTY",12/20/2023 0:00:00
"A",2042,"SITE REMED",12/20/2023 0:00:00
"A",2043,"LOCAL CONT",12/20/2023 0:00:00
"A",2043,"WAGES",12/20/2023 0:00:00
"A",2044,"HEALTH FAC",12/20/2023 0:00:00
"A",2045,"HEALTH FAC",12/20/2023 0:00:00
"A",2046,"AUTH - STATE",12/20/2023 0:00:00
"A",2046,"PUBLIC UTIL",12/20/2023 0:00:00
"A",2047,"MARRIAGE",12/20/2023 0:00:00
"A",2048,"CRIM PROCED",12/20/2023 0:00:00
"A",2048,"CRIMES",12/20/2023 0:00:00
"A",2048,"TRANSPORT",12/20/2023 0:00:00
"A",2049,"CIVIL RIGHTS",12/20/2023 0:00:00
"A",2049,"INSURANCE",12/20/2023 0:00:00
"A",2050,"CIVIL RIGHTS",12/20/2023 0:00:00
"A",2050,"GOVERNOR",12/20/2023 0:00:00
"A",2050,"LABOR",12/20/2023 0:00:00
"A",2051,"CRIM PROCED",12/20/2023 0:00:00
"A",2051,"CRIMES",12/20/2023 0:00:00
"A",2051,"LABOR",12/20/2023 0:00:00
"A",2051,"STATE OFFICE",12/20/2023 0:00:00
"A",2052,"CIVIL SVC",12/20/2023 0:00:00
"A",2052,"COMMEMORATIO",12/20/2023 0:00:00
"A",2052,"LABOR",12/20/2023 0:00:00
"A  ",2053,"CORRECTIONS",12/20/2023 0:00:00
"A",2054,"DRUG ABUSE",12/20/2023 0:00:00
"A",2054,"PHARMACEUTIC",12/20/2023 0:00:00
"A",2055,"CORRECTIONS",12/20/2023 0:00:00
"A",2055,"MV REGULATIO",12/20/2023 0:00:00
"A",2056,"CORRECTIONS",12/20/2023 0:00:00
"A",2056,"HEALTH",12/20/2023 0:00:00
"A",2057,"CORRECTIONS",12/20/2023 0:00:00
"A",2057,"MEDICAID",12/20/2023 0:00:00
"A",2058,"CHILD SUPPOR",12/20/2023 0:00:00
"A",2058,"CORRECTIONS",12/20/2023 0:00:00
"A",2059,"AUTH - STATE",12/20/2023 0:00:00
"A",2059,"ECONOMIC DEV",12/20/2023 0:00:00
"A",2059,"SCI AND TECH",12/20/2023 0:00:00
"A",2059,"SUPPL APPROP",12/20/2023 0:00:00
"A",2060,"ARTS AND CUL",12/20/2023 0:00:00
"A",2060,"EDUCATION",12/20/2023 0:00:00
"A",2060,"HIGHWAYS",12/20/2023 0:00:00
"A",2061,"ECONOMIC DEV",12/20/2023 0:00:00
"A",2061,"SCI AND TECH",12/20/2023 0:00:00
"A",2062,"CIVIL RIGHTS",12/20/2023 0:00:00
"A",2062,"ELECTIONS",12/20/2023 0:00:00
"A",2063,"HEALTH INSUR",12/20/2023 0:00:00
"A",2063,"PUB EMP BENE",12/20/2023 0:00:00
"A",2064,"MEDICAID",12/20/2023 0:00:00
"A  ",2065,"HIGHER ED",12/20/2023 0:00:00
"A",2066,"AUTH - STATE",12/20/2023 0:00:00
"A",2066,"MV REGULATIO",12/20/2023 0:00:00
"A",2067,"DISEASE",2/5/2024 0:00:00
"A",2067,"HEALTH INSUR",2/5/2024 0:00:00
"A",2068,"CONSUMER PRO",12/20/2023 0:00:00
"A",2069,"COMMISSIONS",12/20/2023 0:00:00
"A",2069,"HEALTH",12/20/2023 0:00:00
"A",2070,"ECONOMIC DEV",12/20/2023 0:00:00
"A  ",2071,"CHILDREN",12/20/2023 0:00:00
"A  ",2071,"DISEASE",12/20/2023 0:00:00
"A  ",2071,"HUMAN SVCS",12/20/2023 0:00:00
"A",2072,"INSURANCE",12/20/2023 0:00:00
"A",2072,"TAXATION",12/20/2023 0:00:00
"A",2073,"ENVIRONMENT",12/20/2023 0:00:00
"A",2074,"MEDICAID",12/20/2023 0:00:00
"A",2074,"SUPPL APPROP",12/20/2023 0:00:00
"A",2075,"DISABLED",12/20/2023 0:00:00
"A",2075,"HEALTH FAC",12/20/2023 0:00:00
"A",2075,"HEALTH INSUR",12/20/2023 0:00:00
"A",2076,"BUS TAXES",12/20/2023 0:00:00
"A",2076,"INCOME TAX",12/20/2023 0:00:00
"A  ",2077,"ECONOMIC DEV",12/20/2023 0:00:00
"A",2078,"SCH BOARDS",12/20/2023 0:00:00
"A",2079,"CONSUMER FIN",12/20/2023 0:00:00
"A",2079,"CONSUMER PRO",12/20/2023 0:00:00
"A",2080,"ED HEALTH",12/20/2023 0:00:00
"A",2080,"HIGHER ED",12/20/2023 0:00:00
"A",2080,"SPORTS",12/20/2023 0:00:00
"A",2081,"HAZ SUBSTANC",12/20/2023 0:00:00
"A",2082,"CONSUMER AFF",12/20/2023 0:00:00
"A",2082,"FOOD",12/20/2023 0:00:00
"A",2083,"PUBLIC TRANS",12/20/2023 0:00:00
"A",2084,"PUBLIC UTIL",12/20/2023 0:00:00
"A  ",2085,"HAZ SUBSTANC",12/20/2023 0:00:00
"A",2086,"COMMUNICATIO",12/20/2023 0:00:00
"A",2086,"PUBLIC UTIL",12/20/2023 0:00:00
"A",2086,"TELEVISION",12/20/2023 0:00:00
"A",2087,"HAZ SUBSTANC",12/20/2023 0:00:00
"A",2087,"PRODUCT SAFE",12/20/2023 0:00:00
"A",2088,"HIGHWAYS",12/20/2023 0:00:00
"A",2088,"PUBLIC UTIL",12/20/2023 0:00:00
"A",2089,"HAZ SUBSTANC",12/20/2023 0:00:00
"A",2089,"SOLID WASTE",12/20/2023 0:00:00
"A",2090,"FOOD",12/20/2023 0:00:00
"A",2090,"SOLID WASTE",12/20/2023 0:00:00
"A",2091,"CONSTR CODES",12/20/2023 0:00:00
"A",2091,"ENERGY",12/20/2023 0:00:00
"A",2092,"OPEN SPACE",12/20/2023 0:00:00
"A",2092,"STATE GOVT",12/20/2023 0:00:00
"A",2093,"OPEN SPACE",12/20/2023 0:00:00
"A",2094,"ENVIRONMENT",12/20/2023 0:00:00
"A",2094,"SOLID WASTE",12/20/2023 0:00:00
"A",2095,"NJ HISTORY",12/20/2023 0:00:00
"A",2095,"PUBLIC TRANS",12/20/2023 0:00:00
"A",2096,"BUS TAXES",12/20/2023 0:00:00
"A",2096,"ENERGY",12/20/2023 0:00:00
"A",2097,"BUS TAXES",12/20/2023 0:00:00
"A",2097,"INCOME TAX",12/20/2023 0:00:00
"A",2097,"MOTOR VEHICL",12/20/2023 0:00:00
"A",2098,"PUBLIC TRANS",2/12/2024 0:00:00
"A",2099,"ENVIRONMENT",12/20/2023 0:00:00
"A",2099,"SOLID WASTE",12/20/2023 0:00:00
"A",2100,"TERRORISM",12/20/2023 0:00:00
"A",2100,"WORKERS COMP",12/20/2023 0:00:00
"A",2101,"ENVIRONMENT",12/20/2023 0:00:00
"A",2101,"SCH BOARDS",12/20/2023 0:00:00
"A",2101,"SCH FACILITI",12/20/2023 0:00:00
"A",2102,"ENVIRONMENT",12/20/2023 0:00:00
"A",2102,"SOLID WASTE",12/20/2023 0:00:00
"A",2103,"ECONOMIC DEV",12/20/2023 0:00:00
"A",2103,"ENVIRONMENT",12/20/2023 0:00:00
"A",2104,"ENVIRONMENT",12/20/2023 0:00:00
"A",2104,"FLOOD",12/20/2023 0:00:00
"A",2104,"WASTEWATER",12/20/2023 0:00:00
"A",2104,"WATER SUPPLY",12/20/2023 0:00:00
"A",2105,"ENVIRONMENT",12/20/2023 0:00:00
"A",2105,"FLOOD",12/20/2023 0:00:00
"A",2105,"SUPPL APPROP",12/20/2023 0:00:00
"A",2106,"AUTH - LOCAL",12/21/2023 0:00:00
"A",2106,"EDUC FINANCE",12/21/2023 0:00:00
"A",2107,"COMMISSIONS",12/21/2023 0:00:00
"A",2107,"HUMAN SVCS",12/21/2023 0:00:00
"A",2108,"DISABLED",12/21/2023 0:00:00
"A",2108,"MENTAL HEALT",12/21/2023 0:00:00
"A",2108,"MOTOR VEHICL",12/21/2023 0:00:00
"A",2108,"VETERANS",12/21/2023 0:00:00
"A  ",2109,"COMMUNITY DE",12/21/2023 0:00:00
"A",2110,"MV REGULATIO",12/21/2023 0:00:00
"A",2110,"VETERANS",12/21/2023 0:00:00
"A",2111,"CONSUMER AFF",12/21/2023 0:00:00
"A",2111,"HIGHWAYS",12/21/2023 0:00:00
"A",2111,"MOTOR VEHICL",12/21/2023 0:00:00
"A",2112,"ELECTIONS",12/21/2023 0:00:00
"A",2113,"HEALTH INSUR",12/21/2023 0:00:00
"A",2113,"MEDICAID",12/21/2023 0:00:00
"A",2114,"HIGHER ED",12/21/2023 0:00:00
"A",2114,"INCOME TAX",12/21/2023 0:00:00
"A  ",2115,"JUDICIARY",12/21/2023 0:00:00
"A  ",2115,"PUBLIC TRANS",12/21/2023 0:00:00
"A",2116,"HIGHER ED",12/21/2023 0:00:00
"A",2116,"MV REGULATIO",12/21/2023 0:00:00
"A",2117,"TRANSPORT",12/21/2023 0:00:00
"A",2118,"SOLID WASTE",12/21/2023 0:00:00
"A",2119,"LOC GOVT",12/21/2023 0:00:00
"A",2119,"TRANS PLAN",12/21/2023 0:00:00
"A",2120,"FEDERAL REL",12/21/2023 0:00:00
"A",2120,"HISTORIC PRE",12/21/2023 0:00:00
"A",2120,"VETERANS",12/21/2023 0:00:00
"A",2121,"CONSUMER PRO",12/21/2023 0:00:00
"A",2121,"EDUC FINANCE",12/21/2023 0:00:00
"A",2122,"COMMISSIONS",12/21/2023 0:00:00
"A",2122,"LABOR",12/21/2023 0:00:00
"A",2123,"POLLUTION",12/21/2023 0:00:00
"A",2123,"SOLID WASTE",12/21/2023 0:00:00
"A  ",2124,"CHILDREN",12/21/2023 0:00:00
"A  ",2124,"HUMAN SVCS",12/21/2023 0:00:00
"A",2125,"HEALTH",12/21/2023 0:00:00
"A",2125,"SALES TAX",12/21/2023 0:00:00
"A",2126,"MOTOR VEHICL",12/21/2023 0:00:00
"A",2126,"MV REGULATIO",12/21/2023 0:00:00
"A",2126,"TELEPHONE",12/21/2023 0:00:00
"A",2127,"PROFESSIONS",12/21/2023 0:00:00
"A",2127,"VETERANS",12/21/2023 0:00:00
"A",2128,"EMERG MGMT",12/21/2023 0:00:00
"A",2128,"MV REGULATIO",12/21/2023 0:00:00
"A",2128,"VETERANS",12/21/2023 0:00:00
"A  ",2129,"COMMISSIONS",12/21/2023 0:00:00
"A  ",2129,"DISEASE",12/21/2023 0:00:00
"A",2130,"EDUCATION",12/21/2023 0:00:00
"A",2130,"HIGHER ED",12/21/2023 0:00:00
"A",2130,"LOC GOVT",12/21/2023 0:00:00
"A",2130,"STATE GOVT",12/21/2023 0:00:00
"A",2131,"EDUC FINANCE",12/21/2023 0:00:00
"A",2131,"LABOR",12/21/2023 0:00:00
"A",2132,"EDUCATION",12/21/2023 0:00:00
"A",2132,"HIGHER ED",12/21/2023 0:00:00
"A",2133,"HIGHER ED",12/21/2023 0:00:00
"A",2133,"INTERNET",12/21/2023 0:00:00
"A",2134,"HIGHER ED",12/21/2023 0:00:00
"A",2134,"VETERANS",12/21/2023 0:00:00
"A",2135,"ECONOMIC DEV",12/21/2023 0:00:00
"A",2135,"VETERANS",12/21/2023 0:00:00
"A",2136,"CIVIL RIGHTS",12/21/2023 0:00:00
"A",2136,"COMMISSIONS",12/21/2023 0:00:00
"A",2137,"MV REGULATIO",12/21/2023 0:00:00
"A",2137,"TELEPHONE",12/21/2023 0:00:00
"A",2138,"COMMUNICATIO",12/21/2023 0:00:00
"A",2138,"VETERANS",12/21/2023 0:00:00
"A",2139,"HEALTH PROF",12/21/2023 0:00:00
"A",2139,"INCOME TAX",12/21/2023 0:00:00
"A",2139,"MENTAL HEALT",12/21/2023 0:00:00
"A",2140,"EMERG MGMT",12/21/2023 0:00:00
"A",2140,"HEALTH",12/21/2023 0:00:00
"A",2140,"SALES TAX",12/21/2023 0:00:00
"A",2141,"FOOD",12/21/2023 0:00:00
"A",2142,"EMERG MGMT",12/21/2023 0:00:00
"A",2142,"HIGHWAYS",12/21/2023 0:00:00
"A",2142,"TRANSPORT",12/21/2023 0:00:00
"A",2143,"CASINOS",12/21/2023 0:00:00
"A",2143,"SMOKING",12/21/2023 0:00:00
"A",2144,"HUMAN SVCS",12/21/2023 0:00:00
"A",2144,"VETERANS",12/21/2023 0:00:00
"A",2145,"EMER SVCS",12/21/2023 0:00:00
"A",2145,"LABOR",12/21/2023 0:00:00
"A",2145,"MENTAL HEALT",12/21/2023 0:00:00
"A",2146,"HIGHER ED",12/21/2023 0:00:00
"A",2147,"HIGHER ED",12/21/2023 0:00:00
"A",2148,"EDUC FINANCE",12/21/2023 0:00:00
"A",2148,"HIGHER ED",12/21/2023 0:00:00
"A",2148,"MENTAL HEALT",12/21/2023 0:00:00
"A",2149,"CONSERVATION",12/21/2023 0:00:00
"A",2149,"SOLID WASTE",12/21/2023 0:00:00
"A",2149,"STATE GOVT",12/21/2023 0:00:00
"A",2150,"COMMEMORATIO",12/21/2023 0:00:00
"A",2150,"VETERANS",12/21/2023 0:00:00
"A",2151,"DISEASE",12/21/2023 0:00:00
"A",2151,"HEALTH PROF",12/21/2023 0:00:00
"A",2151,"MENTAL HEALT",12/21/2023 0:00:00
"A",2152,"PUB ASSIST",12/21/2023 0:00:00
"A",2152,"VETERANS",12/21/2023 0:00:00
"A",2153,"HIGHER ED",12/21/2023 0:00:00
"A",2154,"PUB RECORDS",12/21/2023 0:00:00
"A",2155,"INTERNET",12/21/2023 0:00:00
"A",2155,"MV REGULATIO",12/21/2023 0:00:00
"A",2155,"TELEPHONE",12/21/2023 0:00:00
"A",2156,"MV REGULATIO",12/21/2023 0:00:00
"A",2156,"VETERANS",12/21/2023 0:00:00
"A",2157,"COMMISSIONS",12/21/2023 0:00:00
"A",2157,"SCH TRANS",12/21/2023 0:00:00
"A",2158,"EDUC FINANCE",12/21/2023 0:00:00
"A",2158,"HIGHER ED",12/21/2023 0:00:00
"A",2158,"PUB EMPLOYEE",12/21/2023 0:00:00
"A",2160,"EDUC FINANCE",12/21/2023 0:00:00
"A",2160,"EDUCATION",12/21/2023 0:00:00
"A",2160,"HIGHER ED",12/21/2023 0:00:00
"A",2161,"HIGHER ED",12/21/2023 0:00:00
"A",2161,"VETERANS",12/21/2023 0:00:00
"A",2162,"EDUCATION",12/21/2023 0:00:00
"A",2162,"MOTOR VEHICL",12/21/2023 0:00:00
"A",2163,"VETERANS",1/25/2024 0:00:00
"A",2164,"EMERG MGMT",12/21/2023 0:00:00
"A",2164,"HEALTH PROF",12/21/2023 0:00:00
"A",2164,"INCOME TAX",12/21/2023 0:00:00
"A",2165,"EDUC FINANCE",12/21/2023 0:00:00
"A",2165,"HIGHER ED",12/21/2023 0:00:00
"A",2165,"VETERANS",12/21/2023 0:00:00
"A",2166,"FOOD",12/21/2023 0:00:00
"A",2166,"HIGHER ED",12/21/2023 0:00:00
"A",2167,"VETERANS",12/21/2023 0:00:00
"A",2168,"ST CONTRACTS",12/21/2023 0:00:00
"A",2168,"VETERANS",12/21/2023 0:00:00
"A",2169,"HIGHER ED",12/21/2023 0:00:00
"A",2169,"PUB EMPLOYEE",12/21/2023 0:00:00
"A",2170,"LEGISLATURE",12/21/2023 0:00:00
"A",2170,"STATE GOVT",12/21/2023 0:00:00
"A",2171,"HIGHER ED",12/21/2023 0:00:00
"A",2171,"STATE GOVT",12/21/2023 0:00:00
"A",2172,"GAMBLING",1/25/2024 0:00:00
"A",2172,"INTERNET",1/25/2024 0:00:00
"A",2172,"SPORTS",1/25/2024 0:00:00
"A",2173,"TEACHERS",12/21/2023 0:00:00
"A",2174,"CONSUMER AFF",12/21/2023 0:00:00
"A",2174,"ENERGY",12/21/2023 0:00:00
"A",2175,"DRUG ABUSE",12/21/2023 0:00:00
"A",2175,"SCH FACILITI",12/21/2023 0:00:00
"A",2176,"EDUCATION",12/21/2023 0:00:00
"A",2176,"TAXATION",12/21/2023 0:00:00
"A",2177,"EDUC FINANCE",12/21/2023 0:00:00
"A",2177,"HIGHER ED",12/21/2023 0:00:00
"A",2178,"CURRICULA",12/21/2023 0:00:00
"A",2178,"EDUC FINANCE",12/21/2023 0:00:00
"A",2179,"BONDS",4/11/2024 0:00:00
"A",2179,"COUNTIES",4/11/2024 0:00:00
"A",2179,"MUNICIPALITI",4/11/2024 0:00:00
"A",2180,"SCH TRANS",12/21/2023 0:00:00
"A",2181,"LEGISLATURE",12/21/2023 0:00:00
"A",2182,"CONSUMER AFF",12/21/2023 0:00:00
"A",2182,"HIGHER ED",12/21/2023 0:00:00
"A",2183,"MV REGULATIO",12/21/2023 0:00:00
"A  ",2184,"HEALTH",12/21/2023 0:00:00
"A  ",2184,"SCI AND TECH",12/21/2023 0:00:00
"A",2185,"ECONOMIC DEV",12/21/2023 0:00:00
"A",2186,"CONSUMER PRO",12/21/2023 0:00:00
"A",2187,"COMMUNICATIO",12/21/2023 0:00:00
"A",2187,"POLICE",12/21/2023 0:00:00
"A",2188,"VETERANS",12/21/2023 0:00:00
"A",2189,"HIGHWAYS",12/21/2023 0:00:00
"A",2190,"TEACHERS",12/21/2023 0:00:00
"A",2191,"DRUG ABUSE",12/21/2023 0:00:00
"A",2192,"TRANSPORT",12/21/2023 0:00:00
"A",2193,"DISABLED",12/21/2023 0:00:00
"A",2193,"MV REGULATIO",12/21/2023 0:00:00
"A",2193,"VETERANS",12/21/2023 0:00:00
"A  ",2194,"CHILDREN",12/20/2023 0:00:00
"A  ",2194,"HEALTH",12/20/2023 0:00:00
"A",2195,"DEVEL DISAB",12/20/2023 0:00:00
"A",2195,"TRANSPORT",12/20/2023 0:00:00
"A",2196,"PUB SAFETY",12/20/2023 0:00:00
"A",2196,"STATE GOVT",12/20/2023 0:00:00
"A  ",2197,"FISH",12/20/2023 0:00:00
"A",2198,"DRUG ABUSE",12/20/2023 0:00:00
"A",2198,"HUMAN SVCS",12/20/2023 0:00:00
"A",2199,"BANKING",12/20/2023 0:00:00
"A",2199,"COMMUNICATIO",12/20/2023 0:00:00
"A",2199,"HEALTH",12/20/2023 0:00:00
"A",2199,"INTERNET",12/20/2023 0:00:00
"A",2200,"BANKING",12/20/2023 0:00:00
"A",2200,"COMMUNICATIO",12/20/2023 0:00:00
"A",2200,"HEALTH",12/20/2023 0:00:00
"A",2200,"INTERNET",12/20/2023 0:00:00
"A",2201,"HEALTH INSUR",12/20/2023 0:00:00
"A",2201,"LABOR",12/20/2023 0:00:00
"A",2202,"CRIM PROCED",12/20/2023 0:00:00
"A",2203,"ELECTIONS",12/20/2023 0:00:00
"A",2203,"LABOR",12/20/2023 0:00:00
"A",2204,"MEDICAID",12/20/2023 0:00:00
"A",2205,"PUBLIC TRANS",12/20/2023 0:00:00
"A",2206,"HISTORIC PRE",12/20/2023 0:00:00
"A",2206,"INCOME TAX",12/20/2023 0:00:00
"A",2206,"PROPERTY",12/20/2023 0:00:00
"A",2207,"JUDGES",12/20/2023 0:00:00
"A",2207,"PENSIONS PUB",12/20/2023 0:00:00
"A",2207,"PENSIONS TEA",12/20/2023 0:00:00
"A",2208,"LANDLORD",12/20/2023 0:00:00
"A",2209,"HIGHER ED",12/20/2023 0:00:00
"A",2209,"SCI AND TECH",12/20/2023 0:00:00
"A",2210,"MUNICIPALITI",12/20/2023 0:00:00
"A",2210,"PUB EMP BENE",12/20/2023 0:00:00
"A",2210,"PUB EMPLOYEE",12/20/2023 0:00:00
"A",2211,"ELECTIONS",1/18/2024 0:00:00
"A",2211,"MUNICIPALITI",1/18/2024 0:00:00
"A",2212,"ANIMALS",1/18/2024 0:00:00
"A",2212,"INCOME TAX",1/18/2024 0:00:00
"A",2213,"HIGHER ED",1/18/2024 0:00:00
"A",2214,"MINORITY",12/20/2023 0:00:00
"A",2214,"MV REGULATIO",12/20/2023 0:00:00
"A",2215,"CRIM PROCED",12/20/2023 0:00:00
"A",2215,"CRIMES",12/20/2023 0:00:00
"A",2215,"MV OFFENSES",12/20/2023 0:00:00
"A",2216,"ELECTIONS",12/20/2023 0:00:00
"A",2217,"CONSUMER PRO",12/20/2023 0:00:00
"A",2218,"CRIM PROCED",12/20/2023 0:00:00
"A",2218,"CRIMES",12/20/2023 0:00:00
"A",2219,"AUTH - STATE",12/20/2023 0:00:00
"A",2219,"TRANSPORT",12/20/2023 0:00:00
"A  ",2220,"CHILDREN",12/21/2023 0:00:00
"A  ",2220,"HUMAN SVCS",12/21/2023 0:00:00
"A  ",2221,"CHILDREN",12/21/2023 0:00:00
"A  ",2221,"HUMAN SVCS",12/21/2023 0:00:00
"A  ",2222,"CHILDREN",12/21/2023 0:00:00
"A  ",2222,"HUMAN SVCS",12/21/2023 0:00:00
"A  ",2222,"INCOME TAX",12/21/2023 0:00:00
"A  ",2223,"CORRECTIONS",12/21/2023 0:00:00
"A  ",2223,"WOMEN",12/21/2023 0:00:00
"A",2224,"INCOME TAX",12/21/2023 0:00:00
"A",2224,"VETERANS",12/21/2023 0:00:00
"A",2225,"LABOR",12/21/2023 0:00:00
"A",2225,"PROFESSIONS",12/21/2023 0:00:00
"A",2226,"LOC GOVT",12/21/2023 0:00:00
"A",2226,"STATE GOVT",12/21/2023 0:00:00
"A",2227,"HEALTH INSUR",12/21/2023 0:00:00
"A",2227,"HEALTH PROF",12/21/2023 0:00:00
"A",2228,"POLICE",12/21/2023 0:00:00
"A",2229,"CHILDREN",12/21/2023 0:00:00
"A",2229,"HEALTH FAC",12/21/2023 0:00:00
"A",2230,"HEALTH PROF",12/21/2023 0:00:00
"A",2230,"MEDICAID",12/21/2023 0:00:00
"A",2231,"STATE DEPTS",12/21/2023 0:00:00
"A",2231,"WAGES",12/21/2023 0:00:00
"A",2232,"HIGHWAYS",12/21/2023 0:00:00
"A",2232,"PUBLIC UTIL",12/21/2023 0:00:00
"A",2233,"PUBLIC UTIL",12/21/2023 0:00:00
"A",2233,"TELEVISION",12/21/2023 0:00:00
"A",2233,"TRANS PLAN",12/21/2023 0:00:00
"A",2234,"DOMESTIC VIO",12/21/2023 0:00:00
"A",2235,"FOOD",12/21/2023 0:00:00
"A",2235,"HIGHER ED",12/21/2023 0:00:00
"A",2235,"PUB ASSIST",12/21/2023 0:00:00
"A",2236,"MV REGULATIO",12/21/2023 0:00:00
"A",2237,"CHILDREN",12/21/2023 0:00:00
"A",2237,"FOOD",12/21/2023 0:00:00
"A",2238,"CORRECTIONS",12/21/2023 0:00:00
"A",2239,"CIVIL RIGHTS",12/21/2023 0:00:00
"A",2239,"CORPORATIONS",12/21/2023 0:00:00
"A",2240,"CIVIL RIGHTS",12/21/2023 0:00:00
"A",2240,"COMMISSIONS",12/21/2023 0:00:00
"A",2240,"STATE GOVT",12/21/2023 0:00:00
"A",2241,"CHILD CUSTOD",12/21/2023 0:00:00
"A",2241,"DISABLED",12/21/2023 0:00:00
"A",2242,"GOVERNOR",12/21/2023 0:00:00
"A",2242,"STATE OFFICE",12/21/2023 0:00:00
"A  ",2243,"CHILDREN",12/21/2023 0:00:00
"A  ",2243,"HUMAN SVCS",12/21/2023 0:00:00
"A  ",2243,"INCOME TAX",12/21/2023 0:00:00
"A  ",2244,"CHILDREN",12/21/2023 0:00:00
"A  ",2244,"HUMAN SVCS",12/21/2023 0:00:00
"A  ",2245,"CHILDREN",12/21/2023 0:00:00
"A  ",2245,"HUMAN SVCS",12/21/2023 0:00:00
"A",2246,"CRIM PROCED",12/21/2023 0:00:00
"A",2246,"CRIMES",12/21/2023 0:00:00
"A",2246,"DISEASE",12/21/2023 0:00:00
"A  ",2247,"CORRECTIONS",12/21/2023 0:00:00
"A",2248,"DEVEL DISAB",12/21/2023 0:00:00
"A",2248,"PUBLIC TRANS",12/21/2023 0:00:00
"A",2248,"TRANSPORT",12/21/2023 0:00:00
"A",2249,"SCI AND TECH",12/21/2023 0:00:00
