"CommHouse","Date","Time","Type","Location","Comments","RevDate","Status","ModDate"
"AMV","2/13/2025","10:00 AM","Meeting","Committee Room 13, 4th Floor, State House Annex, Trenton, New Jersey.","A5306 - Park/Tucker. Extends affordable housing preference to certain allied South Korean veterans. (pending intro and referral)",,"Scheduled",2/7/2025 12:50:00
"AMV","3/10/2025","12:00 AM","Meeting",,,,"Not Meeting",3/5/2025 13:20:00
"AMV","3/17/2025","10:00 AM","Meeting","Committee Room 13, 4th Floor, State House Annex, Trenton, NJ.","The committee will receive testimony from invited guests concerning the issues facing women veterans.",3/13/2025 0:00:00,"Scheduled",3/13/2025 15:03:00
"AMV","3/4/2024","10:00 AM","Meeting","Committee Room 13, 4th Floor, State House Annex, Trenton, NJ.","The Committee will receive testimony from invited speakers to discuss the results of the January 2024 New Jersey Disparity Study with regard to women veterans and other issues of concern to women veterans.",,"Scheduled",2/28/2024 16:57:00
"AMV","3/5/2024","10:00 AM","Meeting","Battleship New Jersey, 62 Battleship Place, Camden, NJ","The Assembly Military and Veterans' Affairs Committee and the Assembly Tourism, Gaming and the Arts Committee will meet jointly.",,"Scheduled",2/23/2024 16:22:00
"AMV","5/16/2024","12:00 AM","Meeting",,,,"Not Meeting",5/10/2024 14:09:00
"AMV","5/6/2024","10:00 AM","Meeting","Committee Room 13, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",5/1/2024 15:31:00
"AMV","5/8/2025","12:00 AM","Meeting",,,,"Not Meeting",5/2/2025 13:12:00
"AMV","6/16/2025","10:00 AM","Meeting","Committee Room 13, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",6/11/2025 14:15:00
"AMV","6/6/2024","10:00 AM","Meeting","Committee Room 13, 4th Floor, State House Annex, Trenton, NJ.",,,"Scheduled",5/31/2024 14:07:00
"AMV","9/19/2024","10:00 AM","Meeting","Committee Room 13, 4th Floor, State House Annex, Trenton, NJ.",,,"Scheduled",9/13/2024 13:19:00
"AOF","1/16/2025","12:00 AM","Meeting",,,,"Not Meeting",1/10/2025 12:27:00
"AOF","10/17/2024","01:00 PM","Meeting","Committee Room 13, 4th Floor, State House Annex, Trenton, New Jersey",,,"Scheduled",10/11/2024 12:21:00
"AOF","11/24/2025","12:00 AM","Meeting",,,,"Not Meeting",11/19/2025 16:50:00
"AOF","12/11/2025","01:00 PM","Meeting","Committee Room 13, 4th Floor, State House Annex, Trenton, NJ","*Revised 12/10/25 - Time change to 1:00 PM.",12/10/2025 0:00:00,"Scheduled",12/10/2025 14:53:00
"AOF","12/16/2024","01:00 PM","Meeting","Committee Room 12, 4th Floor, State House Annex, Trenton, New Jersey","The committee will receive testimony from invited speakers to discuss the potential economic impact of tariffs on Canadian products.",,"Scheduled",12/11/2024 15:33:00
"AOF","12/9/2024","12:00 AM","Meeting",,,,"Not Meeting",12/6/2024 10:37:00
"AOF","2/10/2025","12:00 AM","Meeting",,,,"Not Meeting",2/5/2025 13:56:00
"AOF","2/22/2024","01:00 PM","Meeting","Committee Room 13, 4th Floor, State House Annex, Trenton, NJ","The committee will receive testimony from invited speakers on the current state of the cannabis industry in New Jersey.",,"Scheduled",2/16/2024 15:02:00
"AOF","3/20/2025","01:00 PM","Meeting","Committee Room 13, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",3/14/2025 14:14:00
"AOF","3/6/2025","12:00 AM","Meeting",,,,"Not Meeting",2/28/2025 13:25:00
"AOF","3/7/2024","02:00 PM","Meeting","Committee Room 13, 4th Floor, State House Annex, Trenton, NJ.","The committee will receive testimony from invited speakers to discuss the fraud, ethical misconduct, and corruption in the addiction rehabilitation industry.",,"Scheduled",3/4/2024 14:46:00
"AOF","5/13/2024","10:00 AM","Meeting","Committee Room 13, 4th Floor, State House Annex, Trenton, New Jersey","A2198 (pending referral)",,"Scheduled",5/8/2024 12:52:00
"AOF","5/15/2025","02:00 PM","Meeting","Committee Room 13, 4th Floor, State House Annex, Trenton, NJ","The committee will receive testimony from invited guests concerning cannabis testing in New Jersey following reports of safety test failures and mislabeling.",,"Scheduled",5/9/2025 14:44:00
"AOF","5/2/2024","12:00 AM","Meeting",,,,"Not Meeting",4/26/2024 13:29:00
"AOF","5/5/2025","12:00 AM","Meeting",,,,"Not Meeting",4/30/2025 14:14:00
"AOF","6/12/2025","01:00 PM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",6/12/2025 12:46:00
"AOF","6/3/2024","12:00 AM","Meeting",,,,"Not Meeting",5/29/2024 14:12:00
"AOF","9/12/2024","12:00 AM","Meeting",,,,"Not Meeting",9/6/2024 13:55:00
"AOF","9/23/2024","01:00 PM","Meeting","Committee Room 13, 4th Floor, State House Annex, Trenton, New Jersey","The committee will receive testimony from invited speakers to discuss the issue of 
municipalities' implementation of New Jersey's state cannabis laws and regulations.",,"Scheduled",9/18/2024 13:29:00
"APS","1/16/2025","12:00 AM","Meeting",,,,"Not Meeting",1/10/2025 17:02:00
"APS","1/27/2025","10:00 AM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ.",,,"Scheduled",1/22/2025 17:12:00
"APS","1/29/2024","12:00 AM","Meeting",,,,"Not Meeting",1/24/2024 14:30:00
"APS","1/5/2026","10:00 AM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ.","*Revised 12/31/25 - A4463 added.  A2902 removed.",12/31/2025 0:00:00,"Scheduled",12/31/2025 15:18:00
"APS","10/17/2024","12:00 AM","Meeting",,,,"Not Meeting",10/11/2024 11:03:00
"APS","11/14/2024","10:00 AM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",11/8/2024 15:30:00
"APS","11/24/2025","12:00 AM","Meeting",,,,"Not Meeting",11/19/2025 16:48:00
"APS","12/11/2025","01:00 PM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ.",,,"Scheduled",12/10/2025 10:40:00
"APS","12/16/2024","10:00 AM","Meeting","Committee Room 15, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",12/11/2024 15:21:00
"APS","12/9/2024","12:00 AM","Meeting",,,,"Not Meeting",12/4/2024 14:03:00
"APS","2/10/2025","01:00 PM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, New Jersey.","MEETING CANCELED-The committee will take testimony from invited guests concerning the public safety preparations being undertaken to host the month-long FIFA World Cup 2026 soccer tournament.",,"Canceled",2/5/2025 16:28:00
"APS","2/20/2025","10:00 AM","Meeting","Committee Room 9, 3rd Floor, State House Annex, Trenton, NJ","Following the public portion of the meeting, the committee will convene in closed session to be briefed by Laurie Doran, Director of the New Jersey Office of Homeland Security and Preparedness, and members of the State Police concerning public safety",,"Scheduled",2/14/2025 17:02:00
"APS","2/22/2024","02:00 PM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ.","The committee will hear testimony from invited guests on the growing shortage of volunteer first responders in New Jersey and the findings of the Special Task Force on Volunteer Retention and Recruitment.",,"Scheduled",2/16/2024 15:13:00
"APS","3/20/2025","01:00 PM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ","The committee will hear testimony from invited guests concerning the public safety aspects of the proliferation of warehouses Statewide, including but not limited to the public safety response and allocation of public safety resources related to the",,"Scheduled",3/14/2025 14:27:00
"APS","3/6/2025","12:00 AM","Meeting",,,,"Not Meeting",2/28/2025 16:23:00
"APS","5/13/2024","12:00 AM","Meeting",,,,"Not Meeting",5/8/2024 12:23:00
"APS","5/15/2025","10:00 AM","Meeting","Committee Room 15, 4th Floor, State House Annex, Trenton, NJ","* Revised 5/14/25 - Room change to Committee Room 15.",5/14/2025 0:00:00,"Scheduled",5/14/2025 16:14:00
"APS","5/2/2024","12:00 AM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ",,,"Not Meeting",4/26/2024 14:47:00
"APS","5/5/2025","12:00 AM","Meeting",,,,"Not Meeting",4/30/2025 14:11:00
"APS","6/12/2025","12:00 AM","Meeting",,,,"Not Meeting",6/6/2025 12:05:00
"APS","6/17/2024","10:00 AM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",6/12/2024 15:38:00
"APS","6/19/2025","10:00 AM","Meeting","Committee Room 15, 4th Floor, State House Annex, Trenton, NJ.",,,"Scheduled",6/13/2025 15:31:00
"APS","6/3/2024","02:00 PM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ","The Committee will hear testimony from the Office of the Public Defender concerning its mission, current initiatives, including but not limited to expungement efforts, and any needed resources.",,"Scheduled",5/30/2024 11:26:00
"APS","9/12/2024","01:00 PM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",9/6/2024 15:08:00
"ARP","1/16/2025","02:00 PM","Meeting","Committee Room 12, 4th Floor, State House Annex, Trenton, New Jersey",,,"Scheduled",6/6/2025 9:33:00
"ARP","1/29/2024","12:00 AM","Meeting",,,,"Not Meeting",1/24/2024 14:10:00
"ARP","10/17/2024","12:00 AM","Meeting",,,,"Not Meeting",10/11/2024 10:59:00
"ARP","10/24/2024","02:00 PM","Meeting","Committee Room 12, Fourth Floor, State House Annex, Trenton, New Jersey",,,"Scheduled",10/18/2024 14:11:00
"ARP","11/14/2024","02:00 PM","Meeting","Committee Room 12, Fourth Floor, State House Annex, Trenton, New Jersey",,,"Scheduled",11/8/2024 14:26:00
"ARP","11/24/2025","02:00 PM","Meeting","Committee Room 12, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",11/19/2025 16:47:00
"ARP","12/11/2025","02:00 PM","Meeting","Committee Room 12, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",12/11/2025 15:56:00
"ARP","12/9/2024","12:00 AM","Meeting",,,,"Not Meeting",6/6/2025 9:33:00
"ARP","2/10/2025","02:00 PM","Meeting","Committee Room 12, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",6/6/2025 9:33:00
"ARP","2/22/2024","02:00 PM","Meeting","Committee Room 12, Fourth Floor, State House Annex, Trenton, New Jersey","*Revised- 2/20/24- A2225 removed",2/20/2024 0:00:00,"Scheduled",2/20/2024 16:19:00
"ARP","3/14/2024","01:00 PM","Meeting","Committee Room 12, Fourth Floor, State House Annex, Trenton, New Jersey","Revised 3/11/24-A920 added; Revised 3/14/24-A3940 - Discussion Only",3/14/2024 0:00:00,"Scheduled",3/14/2024 11:04:00
"ARP","3/6/2025","02:00 PM","Meeting","Committee Room 12, 4th Floor, State House Annex, Trenton, NJ","The committee will receive testimony from invited guests concerning the organization of the State professional boards and the delays in the licensure process associated with these boards.",,"Scheduled",2/28/2025 13:41:00
"ARP","4/10/2025","02:00 PM","Meeting","Committee Room 12, 4th Floor, State House Annex, Trenton, NJ","A5572 - Stanley - (pending intro and referral) - Establishes quorum standards for professional licensing entities under certain circumstances.",,"Scheduled",4/4/2025 13:14:00
"ARP","5/13/2024","10:00 AM","Meeting","Committee Room 14, Fourth Floor, State House Annex, Trenton, NJ",,,"Scheduled",5/8/2024 12:47:00
"ARP","5/15/2025","02:00 PM","Meeting","Committee Room 9, 3rd Floor, State House Annex, Trenton, NJ","*Revised 5/14/25 - A3538 removed.",5/14/2025 0:00:00,"Scheduled",5/14/2025 15:34:00
"ARP","5/2/2024","12:00 AM","Meeting",,,,"Not Meeting",4/26/2024 14:02:00
"ARP","5/5/2025","12:00 AM","Meeting",,,,"Not Meeting",4/30/2025 14:15:00
"ARP","6/12/2025","02:00 PM","Meeting","Committee Room 12, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",11/12/2025 13:09:00
"ARP","6/24/2024","10:00 AM","Meeting","Committee Room 12, Fourth Floor, State House Annex, Trenton, New Jersey","*Revised 6/20/24 - A4151(1R) added",6/20/2024 0:00:00,"Scheduled",6/6/2025 9:33:00
"ARP","6/3/2024","02:00 PM","Meeting","Committee Room 12, Fourth Floor, State House Annex, Trenton, New Jersey",,,"Scheduled",5/30/2024 11:23:00
"ARP","9/12/2024","02:00 PM","Meeting","Committee Room 12, Fourth Floor, State House Annex, Trenton, New Jersey","Revised 9/11/24 A4271 removed; A4745 (DeAngelo) added (pending intro and referral) - Requires contractor subject to prevailing wage law to provide orientation meeting to new employee on prevailing wage project.",9/11/2024 0:00:00,"Scheduled",9/11/2024 16:23:00
"ASL","1/23/2025","02:00 PM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",1/21/2025 17:02:00
"ASL","1/5/2026","01:00 PM","Meeting","Committee Room 9, 3rd Floor, State House Annex, Trenton, NJ","*Revised 1/2/26 - Time change to 1:00 PM.
**Revised 1/2/26 - A5591/S3993 (1R) added.",1/2/2026 0:00:00,"Scheduled",1/5/2026 12:22:00
"ASL","10/21/2024","12:00 AM","Meeting",,,,"Not Meeting",10/16/2024 12:40:00
"ASL","11/14/2024","01:00 PM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",11/8/2024 14:31:00
"ASL","12/12/2024","02:00 PM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, New Jersey","Revised 12/11/24 - A4969, A5117 & A5118 have been added.
Revised 12/12/24 - A4083 is no longer for amendment only.

",12/12/2024 0:00:00,"Scheduled",12/12/2024 14:18:00
"ASL","12/15/2025","01:00 PM","Meeting","Committee Room 15, 4th Floor, State House Annex, Trenton, NJ","*Revised 12/12/25 - Time change to 1:00 PM.  Room change to Committee Room 15.
**Revised 12/14/25 - A4206/S1636 (3R) added.
",12/14/2025 0:00:00,"Scheduled",12/14/2025 17:35:00
"ASL","12/4/2025","02:00 PM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ","*Revised 11/26/25 - A6107 added.
**Revised 12/2/25 - A5507 removed.",12/2/2025 0:00:00,"Scheduled",12/2/2025 16:57:00
"ASL","2/1/2024","02:00 PM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, New Jersey","An individual interested in registering their position with the Committee may fill out the Registration Form located on the New Jersey Legislature Home Page under the applicable Committee heading.",1/31/2024 0:00:00,"Scheduled",1/31/2024 18:39:00
"ASL","2/13/2025","12:00 AM","Meeting",,,,"Not Meeting",2/7/2025 12:47:00
"ASL","2/20/2025","11:00 AM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ","*Revised 2/20/25 - A5343 removed",2/20/2025 0:00:00,"Scheduled",2/20/2025 11:01:00
"ASL","3/10/2025","12:00 AM","Meeting",,,,"Not Meeting",3/5/2025 13:23:00
"ASL","3/11/2024","10:00 AM","Meeting","Committee Room 12, 4th Floor, State House Annex, Trenton, New Jersey","A4044 (pending intro and referral) 

AR122 (pending intro and referral)  Condemns Alabama Supreme Court ruling in LePage v.",,"Scheduled",3/11/2024 13:53:00
"ASL","3/20/2025","10:00 AM","Meeting","Committee Room 15, 4th Floor, State House Annex, Trenton, NJ","AJR215 Karabinchak/Stanley (pending referral) - Designates July 30 of each year as ""Brian Sicknick Day"" in New Jersey.",,"Scheduled",3/18/2025 11:34:00
"ASL","3/4/2024","02:00 PM","Meeting","Committee Room 15, 4th Floor, State House Annex, Trenton, New Jersey",,,"Scheduled",2/28/2024 16:58:00
"ASL","4/10/2025","10:00 AM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ","A5358 Haider/McCoy/Kane (pending referral) - Adjusts qualification threshold for New Jersey Secure Choice Saving Program. 
A5433 Reynolds-Jackson (pending referral) - Increases minimum wage for tipped workers.
",4/9/2025 0:00:00,"Scheduled",4/9/2025 17:09:00
"ASL","5/15/2025","10:00 AM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ","*Revised 5/14/25 - A3941 added. A5611 removed. Room change to Committee Room 16. **Revised 5/15/25 - A5437 and A5514 moved from considered to discussion only.",5/15/2025 0:00:00,"Scheduled",5/15/2025 10:01:00
"ASL","5/16/2024","02:00 PM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, New Jersey","AR128 pending referral.",,"Scheduled",5/10/2024 16:11:00
"ASL","5/8/2025","12:00 AM","Meeting",,,,"Not Meeting",5/2/2025 13:07:00
"ASL","6/16/2025","02:00 PM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ","*Revised 6/13/25 - A4748/S3607 removed.",6/13/2025 0:00:00,"Scheduled",6/13/2025 17:41:00
"ASL","6/24/2024","10:00 AM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, New Jersey",,,"Scheduled",6/19/2024 17:28:00
"ASL","6/6/2024","02:00 PM","Meeting","Committee Room 11, 4th Floor, State House Annex, Trenton, New Jersey","A4360 (pending referral)

A4372 has been added.

",6/5/2024 0:00:00,"Scheduled",6/6/2024 13:32:00
"ASL","7/24/2025","11:00 AM","Meeting","Committee Room 11, 4th Floor, State House Annex, Trenton, NJ","*Revised 7/24/25 - Room change to Committee Room 11.",7/24/2025 0:00:00,"Scheduled",7/24/2025 10:16:00
"ASL","9/19/2024","02:00 PM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, New Jersey","*Revised 9/16/24 - A4295 and S3006/3204 (SCS) have been added.
** Revised 9/17/24 - A4299 has been added.
",9/17/2024 0:00:00,"Scheduled",9/17/2024 14:35:00
"AST","1/23/2025","02:00 PM","Meeting","Committee Room 13, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",1/17/2025 15:30:00
"AST","10/21/2024","02:00 PM","Meeting","Committee Room 13, 4th Floor, State House Annex, Trenton, NJ","The committee will receive testimony from invited guests concerning the work of the New Jersey Commission on Science, Innovation and Technology, including the economic and labor impacts of investing in small businesses that operate in those subject areas.",,"Scheduled",10/16/2024 15:44:00
"AST","12/12/2024","12:00 AM","Meeting",,,,"Not Meeting",12/6/2024 13:47:00
"AST","12/15/2025","12:00 AM","Meeting",,,,"Not Meeting",12/10/2025 13:34:00
"AST","12/4/2025","02:00 PM","Meeting","Committee Room 13, 4th Floor, State House Annex, Trenton, NJ","*Revised 12/1/25 - A5991, A5992, A5993, A5994, A5995, and A6036 moved from considered to discussion only.",12/1/2025 0:00:00,"Scheduled",12/2/2025 11:23:00
"AST","2/1/2024","12:00 AM","Meeting",,,,"Not Meeting",1/26/2024 15:06:00
"AST","2/13/2025","12:00 AM","Meeting",,,,"Not Meeting",2/7/2025 13:11:00
"AST","3/10/2025","12:00 AM","Meeting",,,,"Not Meeting",3/5/2025 13:08:00
"AST","3/4/2024","01:00 PM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ","The committee will receive testimony from invited guests concerning deceptive audio or visual media, known as ""deepfakes.""",,"Scheduled",2/28/2024 16:54:00
